Days,PANDEM2 Outputs.confirmed cases,Hospital.total in hospital,Hospital.hospital admissions,Hospital.hospital discharges,Hospital.ICU admissions,Hospital.ICU discharges,Hospital.deaths in hospital,Hospital Resources.Beds,Hospital Resources.occupied ward beds,Hospital.physical ward beds available,Hospital.expected beds freed,Hospital.Patients Waiting for Ward Bed,Hospital.In Ward Overflow,Hospital.physical ward beds needed,Hospital.physical ward beds gap,Hospital Resources.max available nurses,Hospital Resources.Absent Nurses,Hospital Resources.Nurses,Hospital Resources.occupied nurses,Hospital Resources.available nurses,Hospital Resources.expected nurses freed,Hospital Resources.total nurses needed for incoming patients,Hospital Resources.nurses gap,Hospital Resources.extra staff needed for overflow patients,Hospital Resources.staffed ward beds available,Hospital Resources.staffed ward beds needed,Hospital Resources.staffed ward beds gap,Hospital.ward admissions,Hospital.moving to ward overflow,Hospital Resources.ICU Beds,Hospital Resources.occupied ICU beds,Hospital.physical ICU beds available,Hospital.expected ICU beds freed,Hospital.Patients Waiting for ICU,Hospital.In ICU Overflow,Hospital.physical ICU beds needed,Hospital.physical ICU beds gap,Hospital Resources.max available ICU nurses,Hospital Resources.Absent ICU Nurses,Hospital Resources.ICU Nurses,Hospital Resources.occupied ICU nurses,Hospital Resources.available ICU nurses,Hospital Resources.expected ICU nurses freed,Hospital Resources.total ICU nurses needed for incoming patients,Hospital Resources.ICU nurses gap,Ventilators.ventilators in stock,Ventilators.ventilators in use,Ventilators.ventilators available,Ventilators.expected ventilators freed,Ventilators.ventilators needed for incoming ICU patients,Ventilators.gap in ventilators,Hospital Resources.staffed equipped ICU beds available,Hospital Resources.staffed equipped ICU beds needed,Hospital Resources.staffed equipped ICU beds gap,Hospital.moving to ICU overflow,Hospital.at risk of dying from lack of ICU,PPE.PPE,PPE.PPE needed,PPE.PPE gap,PPE.total PPE used,PPE.interrupted PPE supply,Hospital.Total needed ICU,Hospital.Total ICU admissions,Hospital.Total needed Ward Bed,Hospital.Total Ward admissions,Hospital.Potential deaths due to lack of ICU,Hospital.total deaths,Hospital.peak ICU demand,Hospital.peak demand ICU beds,Hospital.peak demand ICU nurses,Hospital.peak demand ventilators,Hospital.peak ward demand,Hospital.peak demand ward beds,Hospital.peak demand nurses,Hospital.peak demand PPE,Hospital Resources.activate surge strategy 1,Hospital Resources.activate surge strategy 2,PPE.activate surge strategy 3,Hospital Resources.activate surge strategy 4
21,14.7808046916,1.50456014066,0.678134920308,0.212726147484,0.0470615463307,0.00658937892434,0.0129866306893,12500,0.890999570613,12499.1090004,0.108046176836,0.421532687385,0.0,0.421532687385,0,1500,0,1500,0.178199914123,1499.82180009,0.0216092353673,0.0843065374771,0.0,0.0,7499.10900043,0.421532687385,0.0,0.421532687385,0.0,2500,0.144966336335,2499.85503366,0.00659275280237,0.0470615463307,0.0,0.0470615463307,0,750,0,750,0.0724831681677,749.927516832,0.00329637640119,0.0235307731654,0.0,2000,0.0811811483479,1999.91881885,0.00369194156933,0.0263544659452,0,1499.85503366,0.0470615463307,0.0,0.0,0.0,43729.7550236,1.79260196466,0.0,7.59045860397,0,0.25035785284,0.203296306509,2.28747551065,1.86594282326,0.0,0.0537445355459,0.175271682119,0.175271682119,0.0876358410597,0.0981521419869,1.10313681263,1.10313681263,0.220627362525,1.54131601792,0,0,0,0
22,18.3171325909,1.87160966533,0.838085918821,0.264843875504,0.0584241025723,0.00823836486428,0.0162088262312,12500,1.10929371939,12498.8907063,0.135233138345,0.522647816354,0.0,0.522647816354,0,1500,0,1500,0.221858743877,1499.77814126,0.0270466276691,0.104529563271,0.0,0.0,7498.89070628,0.522647816354,0.0,0.522647816354,0.0,2500,0.181244027014,2499.81875597,0.00830294252504,0.0584241025723,0.0,0.0584241025723,0,750,0,750,0.0906220135071,749.909377986,0.00415147126252,0.0292120512862,0.0,2000,0.101496655128,1999.89850334,0.00464964781402,0.0327174974405,0,1499.81875597,0.0584241025723,0.0,0.0,0.0,43727.7645024,2.23111185971,0.0,9.58097976004,0,0.313912657667,0.255488555095,2.86312600976,2.34047819341,0.0,0.0681848764278,0.218753969947,0.218753969947,0.109376984974,0.122502223171,1.37159656522,1.37159656522,0.274319313044,1.91848149009,0,0,0,0
23,22.6553962929,2.32370662532,1.03369482643,0.329105699247,0.0723906003015,0.0102773386353,0.0201885667626,12500,1.37845319056,12498.6215468,0.168894772558,0.646761384477,0.0,0.646761384477,0,1500,0,1500,0.275690638112,1499.72430936,0.0337789545117,0.129352276895,0.0,0.0,7498.62154681,0.646761384477,0.0,0.646761384477,0.0,2500,0.226101449976,2499.77389855,0.0104260310039,0.0723906003015,0.0,0.0723906003015,0,750,0,750,0.113050724988,749.886949275,0.00521301550194,0.0361953001508,0.0,2000,0.126616811987,1999.87338319,0.00583857736218,0.0405387361688,0,1499.77389855,0.0723906003015,0.0,0.0,0.0,43725.2894233,2.77144470073,0.0,12.0560588593,0,0.392612219033,0.320221618731,3.57512515107,2.92836376659,0.0,0.0861898135535,0.272444032727,0.272444032727,0.136222016363,0.152568658327,1.70212921373,1.70212921373,0.340425842747,2.38323929555,0,0,0,0
24,27.9657820166,2.87940123933,1.27237644666,0.408177863184,0.0895209974218,0.0127938258775,0.0250943993556,12500,1.70964550025,12498.2903545,0.210499712671,0.798770572357,0.0,0.798770572357,0,1500,0,1500,0.34192910005,1499.6580709,0.0420999425342,0.159754114471,0.0,0.0,7498.2903545,0.798770572357,0.0,0.798770572357,0.0,2500,0.281464169305,2499.71853583,0.0130572953794,0.0895209974218,0.0,0.0895209974218,0,750,0,750,0.140732084653,749.859267915,0.00652864768971,0.0447604987109,0.0,2000,0.157619934811,1999.84238007,0.00731208541247,0.0501317585562,0,1499.71853583,0.0895209974218,0.0,0.0,0.0,43722.2178638,3.43587898942,0.0,15.1276183566,0,0.48987444271,0.400353445288,4.45402040751,3.65524983515,0.0,0.108593251909,0.33861047988,0.33861047988,0.16930523994,0.189621868733,2.10823414065,2.10823414065,0.421646828129,2.95476034035,0,0,0,0
25,34.4517331944,3.56098912147,1.56295930295,0.505268819724,0.110486406815,0.0158936497083,0.0311297299001,12500,2.11630919256,12497.8836908,0.261826566734,0.984533228515,0.0,0.984533228515,0,1500,0,1500,0.423261838512,1499.57673816,0.0523653133468,0.196906645703,0.0,0.0,7497.88369081,0.984533228515,0.0,0.984533228515,0.0,2500,0.349660293582,2499.65033971,0.0163126790118,0.110486406815,0.0,0.110486406815,0,750,0,750,0.174830146791,749.825169853,0.00815633950589,0.0552432034074,0.0,2000,0.195809764406,1999.80419024,0.0091351002466,0.0618723878163,0,1499.65033971,0.110486406815,0.0,0.0,0.0,43718.4135701,4.25120917207,0.0,18.9319121091,0,0.609838915135,0.49935250832,5.53675016413,4.55221693561,0.0,0.136413478752,0.419990774734,0.419990774734,0.209995387367,0.235194833851,2.60612624702,2.60612624702,0.521225249405,3.65610318386,0,0,0,0
26,42.355797192,4.39519827567,1.91592655945,0.624229578944,0.136089043197,0.0197044347395,0.0385394122452,12500,2.61457415265,12497.3854258,0.325023999513,1.21103751555,0.0,1.21103751555,0,1500,0,1500,0.522914830529,1499.47708517,0.0650047999025,0.242207503111,0.0,0.0,7497.38542585,1.21103751555,0.0,1.21103751555,0.0,2500,0.43349756427,2499.56650244,0.0203329175884,0.136089043197,0.0,0.136089043197,0,750,0,750,0.216748782135,749.783251218,0.0101664587942,0.0680445215984,0.0,2000,0.242758635991,1999.75724136,0.0113864338495,0.0762098641902,0,1499.56650244,0.136089043197,0.0,0.0,0.0,43713.7110611,5.24957818687,0.0,23.6344210759,0,0.757507112058,0.621418068861,6.86787141912,5.65683390356,0.0,0.170891025375,0.519879793524,0.519879793524,0.259939896762,0.291132684373,3.21523165622,3.21523165622,0.643046331244,4.51493114003,0,0,0,0
27,51.9663610048,5.4139867049,2.34369202484,0.769670383524,0.167285287939,0.0243797100941,0.0476174431649,12500,3.22375029748,12496.7762497,0.402681235809,1.48659749741,0.0,1.48659749741,0,1500,0,1500,0.644750059496,1499.35524994,0.0805362471617,0.297319499482,0.0,0.0,7496.7762497,1.48659749741,0.0,1.48659749741,0.0,2500,0.53635362207,2499.46364638,0.0252884116597,0.167285287939,0.0,0.167285287939,0,750,0,750,0.268176811035,749.731823189,0.0126442058299,0.0836426439696,0.0,2000,0.300358028359,1999.69964197,0.0141615105294,0.0936797612459,0,1499.46364638,0.167285287939,0.0,0.0,0.0,43707.9098388,6.46944506991,0.0,29.4356434364,0,0.938907102121,0.771621814182,8.50099875735,7.01440125994,0.0,0.213533624038,0.642233255067,0.642233255067,0.321116627534,0.359650622838,3.9587626811,3.9587626811,0.791752536219,5.56434581876,0,0,0,0
28,63.625383257,6.65546533537,2.86091516701,0.947095913109,0.205212266671,0.0301036984038,0.0587159196036,12500,3.9668938769,12496.0331061,0.497910521586,1.82107782693,0.0,1.82107782693,0,1500,0,1500,0.793378775379,1499.20662122,0.0995821043173,0.364215565385,0.0,0.0,7496.03310612,1.82107782693,0.0,1.82107782693,0.0,2500,0.662281364883,2499.33771864,0.0313849629079,0.205212266671,0.0,0.205212266671,0,750,0,750,0.331140682441,749.668859318,0.0156924814539,0.102606133335,0.0,2000,0.370877564334,1999.62912244,0.0175755792284,0.114918869336,0,1499.33771864,0.205212266671,0.0,0.0,0.0,43700.7675596,7.9567057827,0.0,36.5779225595,0,1.16128644055,0.956074173883,10.5004857974,8.67940797051,0.0,0.266169437906,0.791788127186,0.791788127186,0.395894063593,0.443401351224,4.86438246976,4.86438246976,0.972876493953,6.84385278773,0,0,0,0
29,77.7372373309,8.16496228781,3.4848592744,1.16306142835,0.251218366136,0.037096887375,0.0722554309993,12500,4.87146147999,12495.1285385,0.61444325474,2.22615091944,0.0,2.22615091944,0,1500,0,1500,0.974292295998,1499.0257077,0.122888650948,0.445230183887,0.0,0.0,7495.12853852,2.22615091944,0.0,2.22615091944,0.0,2500,0.81613152225,2499.18386848,0.0388705063104,0.251218366136,0.0,0.251218366136,0,750,0,750,0.408065761125,749.591934239,0.0194352531552,0.125609183068,0.0,2000,0.45703365246,1999.54296635,0.0217674835338,0.140682285036,0,1499.18386848,0.251218366136,0.0,0.0,0.0,43691.992007,9.76598712039,0.0,45.3534752119,0,1.43333738956,1.18211902342,12.9433838975,10.717232978,0.0,0.331009905883,0.974202337519,0.974202337519,0.48710116876,0.545553309011,5.96497066186,5.96497066186,1.19299413237,8.40047650566,0,0,0,0
30,94.7787872992,9.99624585542,4.23579706512,1.42535247182,0.30689814718,0.0456224905588,0.0887370763817,12500,5.9700627092,12494.0299373,0.756741681733,2.71559020674,0.0,2.71559020674,0,1500,0,1500,1.19401254184,1498.80598746,0.151348336347,0.543118041349,0.0,0.0,7494.02993729,2.71559020674,0.0,2.71559020674,0.0,2500,1.00369479229,2498.99630521,0.0480429863959,0.30689814718,0.0,0.30689814718,0,750,0,750,0.501847396147,749.498152604,0.024021493198,0.15344907359,0.0,2000,0.562069083685,1999.43793092,0.0269040723817,0.171862962421,0,1498.99630521,0.30689814718,0.0,0.0,0.0,43681.2316791,11.9621352646,0.0,56.1138030544,0,1.76545907324,1.45856092606,15.9217167003,13.2061264935,0.0,0.410723724929,1.19621634565,1.19621634565,0.598108172823,0.669881153561,7.29950229339,7.29950229339,1.45990045868,10.2900431575,0,0,0,0
31,115.310824153,12.2129248356,5.13746815156,1.74319094622,0.374132138683,0.0559939143377,0.10875631312,12500,7.30132333496,12492.6986767,0.930128247763,3.30560324651,0.0,3.30560324651,0,1500,0,1500,1.46026466699,1498.53973533,0.186025649553,0.661120649303,0.0,0.0,7492.69867667,3.30560324651,0.0,3.30560324651,0.0,2500,1.23186611543,2498.76813388,0.059259542948,0.374132138683,0.0,0.374132138683,0,750,0,750,0.615933057715,749.384066942,0.029629771474,0.187066069341,0.0,2000,0.68984502464,1999.31015498,0.0331853440509,0.209513997662,0,1498.76813388,0.374132138683,0.0,0.0,0.0,43668.0647894,14.6219222168,0.0,69.2806928269,0,2.17006167311,1.79592953443,19.5451130725,16.239509826,0.0,0.508523690175,1.46583936704,1.46583936704,0.732919683522,0.820870045545,8.91405305709,8.91405305709,1.78281061142,12.5786514747,0,0,0,0
32,139.99099417,14.8900460655,6.21759279473,2.127470583,0.455132021401,0.0685833586834,0.133018861315,12500,8.91087155184,12491.0891284,1.14093488395,4.01520860126,0.0,4.01520860126,0,1500,0,1500,1.78217431037,1498.21782569,0.22818697679,0.803041720251,0.0,0.0,7491.08912845,4.01520860126,0.0,4.01520860126,0.0,2500,1.50883389104,2498.49116611,0.0729471896823,0.455132021401,0.0,0.455132021401,0,750,0,750,0.754416945518,749.245583054,0.0364735948411,0.227566010701,0.0,2000,0.84494697898,1999.15505302,0.0408504262221,0.254873931985,0,1498.49116611,0.455132021401,0.0,0.0,0.0,43651.9864476,17.8359949342,0.0,85.3590346092,0,2.6619182908,2.2067862694,23.9438450979,19.9286364966,0.0,0.628268328069,1.79256327276,1.79256327276,0.896281636378,1.00383543274,10.8629448241,10.8629448241,2.17258896481,15.3443530059,0,0,0,0
33,169.588353562,18.1159100745,7.5084463042,2.59102498939,0.552491729109,0.0838316897211,0.162358904422,12500,10.8524606885,12489.1475393,1.39667471169,4.86666048304,0.0,4.86666048304,0,1500,0,1500,2.17049213771,1497.82950786,0.279334942337,0.973332096608,0.0,0.0,7489.14753931,4.86666048304,0.0,4.86666048304,0.0,2500,1.84429717386,2498.15570283,0.089615188451,0.552491729109,0.0,0.552491729109,0,750,0,750,0.922148586932,749.077851413,0.0448075942255,0.276245864554,0.0,2000,1.03280641736,1998.96719358,0.0501845055326,0.309395368301,0,1498.15570283,0.552491729109,0.0,0.0,0.0,43632.3937691,21.711093429,0.0,104.951713062,0,3.25857064135,2.70607891224,29.2723219575,24.4056614745,0.0,0.774580489638,2.18760741556,2.18760741556,1.09380370778,1.22506015271,13.2100460188,13.2100460188,2.64200920377,18.6790645577,0,0,0,0
34,204.999683149,21.9941266176,9.04749822514,3.14893160805,0.669245005082,0.10225973228,0.197759842208,12500,13.1892423374,12486.8107577,1.70623883715,5.885925165,0.0,5.885925165,0,1500,0,1500,2.63784846748,1497.36215153,0.341247767431,1.177185033,0.0,0.0,7486.81075766,5.885925165,0.0,5.885925165,0.0,2500,2.24971411016,2497.75028589,0.109869341179,0.669245005082,0.0,0.669245005082,0,750,0,750,1.12485705508,748.875142945,0.0549346705894,0.334622502541,0.0,2000,1.25983990169,1998.7401601,0.0615268310601,0.374777202846,0,1497.75028589,0.669245005082,0.0,0.0,0.0,43608.5686288,26.3725652905,0.0,128.776853391,0,3.98079528399,3.31155027891,35.7130946821,29.8271695171,0.0,0.952985318931,2.66419784646,2.66419784646,1.33209892323,1.49195079402,16.0302419641,16.0302419641,3.20604839282,22.6907365803,0,0,0,0
35,247.267692793,26.6459324109,10.8781200667,3.81885502971,0.808929952082,0.124481140055,0.240377865803,12500,15.9952043129,12484.0047957,2.0801210919,7.10321306465,0.0,7.10321306465,0,1500,0,1500,3.19904086258,1496.80095914,0.416024218381,1.42064261293,0.0,0.0,7484.00479569,7.10321306465,0.0,7.10321306465,0.0,2500,2.73858508121,2497.26141492,0.134428441693,0.808929952082,0.0,0.808929952082,0,750,0,750,1.3692925406,748.630707459,0.0672142208466,0.404464976041,0.0,2000,1.53360764548,1998.46639235,0.0752799273482,0.453000773166,0,1497.26141492,0.808929952082,0.0,0.0,0.0,43579.6577505,31.9672049608,0.0,157.68773169,0,4.8531376369,4.04420768481,43.4814307862,36.3782177215,0.0,1.17007027436,3.23788457449,3.23788457449,1.61894228724,1.81321536171,19.4110906069,19.4110906069,3.88221812137,27.5058020431,0,0,0,0
36,297.601236821,32.2127935408,13.0503647193,4.62143314896,0.975661100266,0.151217009283,0.291568635566,12500,19.3567880585,12480.6432119,2.53067374093,8.5535701778,0.0,8.5535701778,0,1500,0,1500,3.87135761169,1496.12864239,0.506134748185,1.71071403556,0.0,0.0,7480.64321194,8.5535701778,0.0,8.5535701778,0.0,2500,3.32677420423,2496.6732258,0.164143149468,0.975661100266,0.0,0.975661100266,0,750,0,750,1.66338710211,748.336612898,0.082071574734,0.487830550133,0.0,2000,1.86299355437,1998.13700645,0.0919201637021,0.546370216149,0,1496.6732258,0.975661100266,0.0,0.0,0.0,43544.6497943,38.6664464975,0.0,192.695687865,0,5.90452154119,4.92886044092,52.8305215377,44.2769513599,0.0,1.43367015589,3.92690067606,3.92690067606,1.96345033803,2.19906437859,23.4546790306,23.4546790306,4.69093580613,33.2719307208,0,0,0,0
37,357.397647254,38.8593146407,15.6218198309,5.58070962965,1.17420948594,0.183312408405,0.352917349536,12500,23.3747000195,12476.6253,3.07239731808,10.2775321503,0.0,10.2775321503,0,1500,0,1500,4.6749400039,1495.32506,0.614479463616,2.05550643007,0.0,0.0,7476.62529998,10.2775321503,0.0,10.2775321503,0.0,2500,4.03287298491,2495.96712702,0.200017566493,1.17420948594,0.0,1.17420948594,0,750,0,750,2.01643649245,747.983563508,0.100008783246,0.587104742969,0.0,2000,2.25840887155,1997.74159113,0.112009837236,0.657557312125,0,1495.96712702,1.17420948594,0.0,0.0,0.0,43502.3490742,46.6699383469,0.0,234.996408049,0,7.16894261988,5.99473313394,64.0573879069,53.7798557565,0.0,1.75308037537,4.75256716257,4.75256716257,2.37628358128,2.66143761104,28.2796957487,28.2796957487,5.65593914974,40.1611136551,0,0,0,0
38,428.267270045,46.7764758541,18.6585361915,6.72461602459,1.41009117987,0.221755000285,0.426272492076,12500,28.1659309931,12471.834069,3.72226784815,12.3218436749,0.0,12.3218436749,0,1500,0,1500,5.63318619861,1494.3668138,0.744453569629,2.46436873497,0.0,0.0,7471.83406901,12.3218436749,0.0,12.3218436749,0.0,2500,4.87861000628,2495.12138999,0.243233816337,1.41009117987,0.0,1.41009117987,0,750,0,750,2.43930500314,747.560694997,0.121616908169,0.705045589937,0.0,2000,2.73202160352,1997.2679784,0.136210937149,0.789651060729,0,1495.12138999,1.41009117987,0.0,0.0,0.0,43451.3455107,56.2095276333,0.0,285.999971538,0,8.68625409228,7.2761629124,77.5095538369,65.187710162,0.0,2.13930199645,5.7397475471,5.7397475471,2.86987377355,3.21425862638,34.0237328505,34.0237328505,6.80474657011,48.3731017183,0,0,0,0
39,512.06025873,56.1852166514,22.2360305442,8.0855066486,1.6896646212,0.267695934398,0.513783547134,12500,33.8659964339,12466.1340036,4.50010476087,14.7402450395,0.0,14.7402450395,0,1500,0,1500,6.77319928678,1493.22680071,0.900020952174,2.9480490079,0.0,0.0,7466.13400357,14.7402450395,0.0,14.7402450395,0.0,2500,5.88931055676,2494.11068944,0.295179940102,1.6896646212,0.0,1.6896646212,0,750,0,750,2.94465527838,747.055344722,0.147589970051,0.844832310599,0.0,2000,3.29801391179,1996.70198609,0.165300766457,0.946212187871,0,1494.11068944,1.6896646212,0.0,0.0,0.0,43389.9803983,67.5536794183,0.0,347.365083913,0,10.5030540247,8.81338940353,93.5925571042,78.8523120647,0.0,2.60532235841,6.91735599161,6.91735599161,3.45867799581,3.8737193553,40.8458304913,40.8458304913,8.16916609826,58.1392204703,0,0,0,0
40,610.895637929,67.3403824935,26.4403600894,9.7007488996,2.02023699449,0.322473182795,0.617942946391,12500,40.6314090035,12459.368591,5.42898277646,17.5943264739,0.0,17.5943264739,0,1500,0,1500,8.12628180071,1491.8737182,1.08579655529,3.51886529479,0.0,0.0,7459.368591,17.5943264739,0.0,17.5943264739,0.0,2500,7.09441002149,2492.90558998,0.357481436238,2.02023699449,0.0,2.02023699449,0,750,0,750,3.54720501074,746.452794989,0.178740718119,1.01011849725,0.0,2000,3.97286961203,1996.02713039,0.200189604294,1.13133271692,0,1492.90558998,2.02023699449,0.0,0.0,0.0,43316.3075402,81.0123530174,0.0,421.03794201,0,12.6736831837,10.6534461892,112.778368334,95.1840418599,0.0,3.16643537675,8.3189227351,8.3189227351,4.15946136755,4.65859673166,48.929273809,48.929273809,9.78585476179,69.7265806467,0,0,0,0
41,727.192593282,80.5350458684,31.3692631837,11.6133711199,2.41017972535,0.387637484447,0.741632496763,12500,48.6423921252,12451.3576079,6.53569092295,20.95444936,0.0,20.95444936,0,1500,0,1500,9.72847842504,1490.27152157,1.30713818459,4.190889872,0.0,0.0,7451.35760787,20.95444936,0.0,20.95444936,0.0,2500,8.52802465783,2491.47197534,0.432036778819,2.41017972535,0.0,2.41017972535,0,750,0,750,4.26401232892,745.735987671,0.216018389409,1.20508986268,0.0,2000,4.77569380839,1995.22430619,0.241940596138,1.3497006462,0,1491.47197534,2.41017972535,0.0,0.0,0.0,43228.0492859,96.9423524432,0.0,509.296196299,0,15.2613426605,12.8511629351,135.614787269,114.660337909,0.0,3.84060587279,9.98322016868,9.98322016868,4.99161008434,5.59060329446,58.4846489143,58.4846489143,11.6969297829,83.442699336,0,0,0,0
42,863.703871721,96.105207026,37.1333572115,13.8727692398,2.86905295308,0.464981046034,0.888174491347,12500,58.105839748,12441.8941603,7.85124160635,24.9007313122,0.0,24.9007313122,0,1500,0,1500,11.6211679496,1488.37883205,1.57024832127,4.98014626243,0.0,0.0,7441.89416025,24.9007313122,0.0,24.9007313122,0.0,2500,10.2295830127,2489.77041699,0.521057250068,2.86905295308,0.0,2.86905295308,0,750,0,750,5.11479150637,744.885208494,0.260528625034,1.43452647654,0.0,2000,5.72856648713,1994.27143351,0.291792060038,1.60666965372,0,1489.77041699,2.86905295308,0.0,0.0,0.0,43122.546992,115.753160975,0.0,614.798490163,0,18.3393401992,15.4702872461,162.735881632,137.83515032,0.0,4.64888251133,11.9549523931,11.9549523931,5.97747619657,6.69477334015,69.7531598878,69.7531598878,13.9506319776,99.6405408706,0,0,0,0
43,1023.55108287,114.4348714,43.8573801857,16.5354722913,3.40773855638,0.556569121571,1.06138764921,12500,69.2585226862,12430.7414773,9.4114322621,29.5240894832,0.0,29.5240894832,0,1500,0,1500,13.8517045372,1486.14829546,1.88228645242,5.90481789664,0.0,0.0,7430.74147731,29.5240894832,0.0,29.5240894832,0.0,2500,12.2445206746,2487.75547933,0.627111415724,3.40773855638,0.0,3.40773855638,0,750,0,750,6.12226033729,743.877739663,0.313555707862,1.70386927819,0.0,2000,6.85693157776,1993.14306842,0.351182392806,1.90833359158,0,1487.75547933,3.40773855638,0.0,0.0,0.0,42996.7054209,137.913260247,0.0,740.640061313,0,21.9924736082,18.5847350518,194.873527226,165.349437743,0.0,5.61586410363,14.2855103199,14.2855103199,7.14275515994,7.99988577913,83.0102024364,83.0102024364,16.6020404873,118.723978236,0,0,0,0
44,1210.26157457,135.96148977,51.681457134,19.6659653499,4.03858094522,0.664774556148,1.26564794806,12500,82.3705354969,12417.6294645,11.2574615331,34.9273330921,0.0,34.9273330921,0,1500,0,1500,16.4741070994,1483.5258929,2.25149230663,6.98546661843,0.0,0.0,7417.6294645,34.9273330921,0.0,34.9273330921,0.0,2500,14.6250402353,2485.37495976,0.753174553612,4.03858094522,0.0,4.03858094522,0,750,0,750,7.31252011763,742.687479882,0.376587276806,2.01929047261,0.0,2000,8.19002253174,1991.80997747,0.421777750023,2.26160532932,0,1485.37495976,4.03858094522,0.0,0.0,0.0,42846.9305969,163.95692154,0.0,890.414885275,0,26.3185586872,22.279977742,232.870097502,197.94276441,0.0,6.7702241426,17.033793298,17.033793298,8.51689664901,9.53892424689,98.5691816751,98.5691816751,19.713836335,141.15366492,0,0,0,0
45,1427.80640857,161.181733097,60.7623655667,23.3375664801,4.77553437238,0.79231532769,1.50595430451,12500,97.74896955,12402.2510305,13.4366010978,41.2262919651,0.0,41.2262919651,0,1500,0,1500,19.54979391,1480.45020609,2.68732021956,8.24525839301,0.0,0.0,7402.25103045,41.2262919651,0.0,41.2262919651,0.0,2500,17.4309372092,2482.56906279,0.902683313641,4.77553437238,0.0,4.77553437238,0,750,0,750,8.71546860459,741.284531395,0.451341656821,2.38776718619,0.0,2000,9.76132483714,1990.23867516,0.505502655639,2.67429924853,0,1482.56906279,4.77553437238,0.0,0.0,0.0,42669.060661,194.491440469,0.0,1068.2848212,0,31.4301076466,26.6545732742,277.692335802,236.466043837,0.0,8.14529845197,20.267096799,20.267096799,10.1335483995,11.3495742074,116.785550995,116.785550995,23.3571101991,167.453292993,0,0,0,0
46,1680.63878031,190.657556092,71.2747660843,27.6333517264,5.63431494443,0.942295051964,1.7879989136,12500,115.741787336,12384.2582127,16.0029231557,48.5509626686,0.0,48.5509626686,0,1500,0,1500,23.1483574672,1476.85164253,3.20058463115,9.71019253372,0.0,0.0,7384.25821266,48.5509626686,0.0,48.5509626686,0.0,2500,20.7304911432,2479.26950886,1.07959583755,5.63431494443,0.0,5.63431494443,0,750,0,750,10.3652455716,739.634754428,0.539797918776,2.81715747221,0.0,2000,11.6090750402,1988.39092496,0.604573669029,3.15521636888,0,1479.26950886,5.63431494443,0.0,0.0,0.0,42458.2893002,230.204765224,0.0,1279.05618199,0,37.4561619197,31.8218469753,330.446422685,281.895460017,0.0,9.77974072244,24.0620637844,24.0620637844,12.0310318922,13.4747557193,138.061035705,138.061035705,27.6122071409,198.216195166,0,0,0,0
47,1973.73200469,225.022481088,83.4123542576,32.6471190008,6.63255480126,1.11824632607,2.11824187442,12500,136.741859689,12363.2581403,19.0180821058,57.046647424,0.0,57.046647424,0,1500,0,1500,27.3483719379,1472.65162806,3.80361642116,11.4093294848,0.0,0.0,7363.25814031,57.046647424,0.0,57.046647424,0.0,2500,24.6014191736,2475.39858083,1.28845749486,6.63255480126,0.0,6.63255480126,0,750,0,750,12.3007095868,737.699290413,0.644228747429,3.31627740063,0.0,2000,13.7767947372,1986.22320526,0.72153619712,3.7142306887,0,1475.39858083,6.63255480126,0.0,0.0,0.0,42209.0813933,271.873442051,0.0,1528.26408895,0,44.5442804142,37.911725613,392.394222999,335.347575575,0.0,11.7182504363,28.5056949272,28.5056949272,14.2528474636,15.9631891592,162.847988538,162.847988538,32.5695977076,234.112225856,0,0,0,0
48,2312.61592006,264.988006018,97.3888780821,38.4843777448,7.78995506511,1.32417667026,2.50398949574,12500,161.191110973,12338.808889,22.5521470413,66.8750532343,0.0,66.8750532343,0,1500,0,1500,32.2382221946,1467.76177781,4.51042940826,13.3750106469,0.0,0.0,7338.80888903,66.8750532343,0.0,66.8750532343,0.0,2500,29.1318867457,2470.86811325,1.53447229231,7.78995506511,0.0,7.78995506511,0,750,0,750,14.5659433729,735.434056627,0.767236146153,3.89497753255,0.0,2000,16.3138565776,1983.68614342,0.859304483692,4.36237483646,0,1470.86811325,7.78995506511,0.0,0.0,0.0,41915.0806021,320.370768735,0.0,1822.26488009,0,52.8626804587,45.0727253936,464.970661078,398.095607844,0.0,14.012377204,33.6964097428,33.6964097428,16.8482048714,18.869989456,191.653803667,191.653803667,38.3307607335,275.894828024,0,0,0,0
49,2703.4130703,311.350016805,113.44103382,45.2633464469,9.12843392176,1.56461668324,2.95347538658,12500,189.58469716,12310.4153028,26.6844792552,78.215318692,0.0,78.215318692,0,1500,0,1500,37.9169394319,1462.08306057,5.33689585105,15.6430637384,0.0,0.0,7310.41530284,78.215318692,0.0,78.215318692,0.0,2500,34.4215670313,2465.57843297,1.82357988176,9.12843392176,0.0,9.12843392176,0,750,0,750,17.2107835156,732.789216484,0.911789940879,4.56421696088,0.0,2000,19.2760775375,1980.72392246,1.02120473378,5.11192299618,0,1465.57843297,9.12843392176,0.0,0.0,0.0,41569.0087682,376.675018234,0.0,2168.33671396,0,62.602524618,53.4740906963,549.802135766,471.586817074,0.0,16.721404799,39.7451471565,39.7451471565,19.8725735783,22.2572824076,225.045294981,225.045294981,45.0090589962,324.408162872,0,0,0,0
