CLT,RIC,1349
MIA,DEN,1349
IAD,DFW,1343
GEG,DEN,1343
DTW,GRR,1342
DEN,MIA,1342
DEN,GEG,1339
DTW,STL,1338
FSD,DEN,1333
MLB,ATL,1332
ATL,MLB,1332
LAW,DFW,1331
DFW,LAW,1330
ONT,SJC,1329
DFW,SMF,1326
MSP,RAP,1326
ORD,AZO,1326
SMF,DFW,1326
AZO,ORD,1326
SEA,JNU,1326
AUS,HOU,1324
ORD,RST,1324
SLC,IDA,1323
LIT,DFW,1323
RST,ORD,1323
IDA,SLC,1323
RAP,MSP,1322
DFW,LIT,1322
OGG,LIH,1321
DCA,DEN,1321
LIH,OGG,1321
ACV,SFO,1320
SEA,KTN,1320
KTN,SEA,1319
SFO,ACV,1319
DAL,SFO,1319
DEN,DCA,1319
SFO,DAL,1318
STL,DTW,1316
FAI,SEA,1316
SEA,FAI,1316
DEN,FSD,1315
CRW,ATL,1314
EWR,MSP,1314
ATL,CRW,1314
HOU,AUS,1313
IAH,IAD,1312
DTW,SFO,1309
SFO,DTW,1308
PHX,IND,1306
IND,PHX,1306
DAY,ATL,1304
LIH,LAX,1304
BNA,IAH,1304
DTW,SBN,1303
BRO,IAH,1303
ATL,DAY,1303
SJC,ONT,1303
LAX,LIH,1303
IAH,BRO,1303
DFW,IAD,1303
HOU,SAT,1299
SBN,DTW,1299
FSM,DFW,1299
MFR,SFO,1298
DFW,FSM,1298
SFO,MFR,1296
LGA,GSO,1295
GSO,LGA,1295
ATL,SGF,1294
SGF,ATL,1294
14771,12892,1293
BNA,CLT,1292
MSP,PDX,1292
CLT,BNA,1291
ATL,GRR,1291
PDX,MSP,1290
GRR,ATL,1290
SDF,ORD,1289
IND,MCO,1289
FSD,MSP,1287
MCO,PHX,1287
IND,EWR,1287
MSP,OMA,1286
DEN,BIS,1285
MSP,FSD,1285
SAT,HOU,1285
BIS,DEN,1284
PHX,MCO,1284
MCO,IND,1283
DAL,ELP,1282
LRD,DFW,1281
DFW,LRD,1281
LAS,SAT,1279
MSN,MSP,1277
EWR,CHS,1275
SAT,LAS,1275
ELP,DAL,1274
CHS,EWR,1274
OMA,MSP,1271
LAS,ABQ,1268
12892,14771,1265
ABQ,LAS,1265
DCA,HOU,1262
ATL,DHN,1260
ATL,PHF,1260
DHN,ATL,1260
PHF,ATL,1260
PHX,OMA,1258
IAH,GPT,1257
GPT,IAH,1257
JAX,DFW,1255
DEN,BUR,1255
MCO,MKE,1255
DFW,JAX,1254
HOU,DCA,1253
MKE,MCO,1253
OAK,DEN,1252
HOU,CRP,1250
CRP,HOU,1249
OMA,PHX,1249
MCO,HPN,1246
SFO,FLL,1245
HPN,MCO,1245
BUR,DEN,1245
BOS,BUF,1244
FLL,SFO,1244
CLT,MCI,1243
BUF,BOS,1243
MCI,CLT,1242
DEN,OAK,1242
OGG,SEA,1241
SEA,OGG,1240
ORD,CAK,1239
SLC,MCO,1239
MCO,SLC,1239
CLE,DEN,1239
CAK,ORD,1237
SPS,DFW,1234
HOU,BNA,1234
DFW,SPS,1233
MSP,MSN,1233
AEX,ATL,1233
ATL,AEX,1233
JNU,SEA,1232
BNA,TPA,1230
JFK,RSW,1230
RSW,JFK,1229
OKC,HOU,1229
DEN,FAR,1226
FAR,DEN,1226
STL,HOU,1226
BNA,HOU,1225
BWI,RSW,1224
EWR,IND,1224
DEN,FLL,1221
RSW,BWI,1218
BWI,STL,1218
DAL,AMA,1216
FLL,DEN,1216
AMA,DAL,1216
TPA,BNA,1215
LGA,MKE,1214
HOU,STL,1211
IAH,OMA,1210
MKE,LGA,1210
ATL,MLU,1210
MLU,ATL,1209
BUF,CLT,1206
CLT,BUF,1206
MCI,STL,1205
SLC,GEG,1203
DFW,AMA,1202
GEG,SLC,1202
AMA,DFW,1202
IAH,HRL,1201
CHS,JFK,1201
JFK,CHS,1201
LAS,AUS,1200
HRL,IAH,1199
MIA,DTW,1199
DTW,MIA,1198
HOU,OKC,1198
ATL,LFT,1197
STL,MCI,1196
LFT,ATL,1195
SJU,EWR,1195
EWR,SJU,1194
STL,BWI,1193
MBS,ORD,1192
SLC,SGU,1192
SGU,SLC,1191
FAT,SFO,1191
BWI,CLE,1190
ORD,MBS,1190
AUS,LAS,1189
MDW,SAN,1184
MDW,RSW,1181
CLE,BWI,1180
JFK,PWM,1180
PWM,JFK,1180
IAD,LAS,1177
RSW,MDW,1176
ONT,DEN,1176
LAS,IAD,1171
SAN,MDW,1171
MAF,DFW,1169
DFW,MAF,1168
DFW,RSW,1166
IAH,CLE,1166
ORD,LNK,1166
OMA,IAH,1166
RSW,DFW,1165
LNK,ORD,1164
SDF,MDW,1162
DEN,ONT,1160
MDW,SDF,1159
MDW,FLL,1159
ISN,DEN,1158
DSM,DEN,1158
PIT,BOS,1158
DEN,ISN,1158
BOS,PIT,1158
CLE,CLT,1157
CLT,CLE,1156
PNS,DFW,1156
DFW,PNS,1155
TUS,PHX,1155
PHX,TUS,1155
FLL,MDW,1154
IAH,TUS,1153
ORD,LSE,1153
LSE,ORD,1153
MCO,MSY,1152
TUS,IAH,1152
CLE,IAH,1151
SAN,IAD,1150
BWI,ORF,1147
PDX,SNA,1146
SNA,PDX,1146
ORD,SBN,1145
SBN,ORD,1144
ORF,BWI,1144
MSY,MCO,1141
LGB,LAS,1141
LAS,LGB,1139
IAD,SAN,1138
HNL,PHX,1137
PHX,HNL,1137
OAJ,ATL,1136
ATL,OAJ,1136
HOU,MAF,1130
SBN,ATL,1129
MSP,GRR,1128
SDF,BWI,1126
BWI,SDF,1125
SEA,IAD,1124
ATL,SBN,1124
MAF,HOU,1121
LAX,BWI,1118
MSY,JFK,1115
BWI,LAX,1115
PHL,PBI,1110
FWA,ATL,1110
JFK,MSY,1110
PBI,PHL,1109
JAX,BWI,1109
BWI,JAX,1109
DEN,BIL,1106
TUS,LAS,1104
TPA,BOS,1104
BIL,DEN,1104
BOS,TPA,1102
ICT,IAH,1102
ORD,DLH,1102
JFK,ROC,1102
ROC,JFK,1102
DLH,ORD,1101
MCI,BNA,1100
LAS,TUS,1099
LAS,MKE,1099
BWI,MIA,1098
CVG,IAH,1097
SJU,BOS,1097
MIA,BWI,1097
EWR,MSY,1095
MSY,EWR,1094
DAL,BWI,1094
MKE,LAS,1092
ASE,DEN,1091
SJU,TPA,1090
TPA,SJU,1090
BWI,DAL,1090
EWR,MKE,1090
BOI,PHX,1089
PHX,BOI,1089
DEN,ASE,1089
PDX,ATL,1089
MAF,DEN,1088
ATL,PDX,1087
DEN,MAF,1087
JAC,DEN,1084
MKE,EWR,1082
DFW,COS,1081
COS,DFW,1080
BNA,MCI,1080
LCH,IAH,1078
IAH,LCH,1077
ATL,FWA,1077
IAH,XNA,1077
IAH,CVG,1076
MSP,BNA,1076
GRR,MSP,1074
XNA,IAH,1074
SAT,ORD,1072
MSP,SAN,1071
IAD,SEA,1071
MSP,TPA,1070
TPA,MSP,1069
RDU,MDW,1069
CSG,ATL,1068
SAN,MSP,1068
IAH,LBB,1067
ATL,CSG,1067
BWI,HOU,1067
LBB,IAH,1067
SLC,BZN,1066
BZN,SLC,1065
MCO,ISP,1065
MDW,RDU,1064
ISN,MSP,1063
MSP,ISN,1063
SLC,BIL,1061
DFW,BRO,1061
ISP,MCO,1060
GRB,MSP,1060
BRO,DFW,1059
BIL,SLC,1059
IAH,ICT,1057
OKC,IAH,1055
MSP,GRB,1055
CMH,PHX,1054
PVD,CLT,1053
CLT,PVD,1053
PHX,CMH,1052
CMH,MCO,1052
HOU,BWI,1051
MCO,CMH,1049
MSY,BNA,1048
SFO,SBP,1043
SBP,SFO,1043
IAH,BNA,1042
PBI,HPN,1042
12478,12892,1040
BWI,MSP,1039
BOI,SEA,1039
MSP,BWI,1039
SEA,BOI,1038
12892,12478,1037
BNA,MSY,1037
ORD,SAT,1036
HPN,PBI,1036
ANC,JNU,1034
JNU,ANC,1033
FLL,LAS,1033
LAS,FLL,1033
BOS,SJU,1032
MDW,SEA,1028
PHL,SJU,1028
BWI,IND,1028
CID,DFW,1027
PHX,SBA,1027
LAS,BOS,1027
DFW,CID,1027
SBA,PHX,1027
BOS,LAS,1026
SJU,PHL,1026
BWI,CHS,1024
SEA,MDW,1023
CHS,BWI,1023
BTV,JFK,1023
JFK,BTV,1023
SJU,ORD,1022
MIA,SFO,1022
SFO,MIA,1022
ORD,SJU,1022
IND,BWI,1021
DEN,MOT,1020
EWR,MEM,1020
MOT,DEN,1020
EWR,JAX,1020
LIT,DAL,1018
DAL,LIT,1018
MCO,DAL,1017
RDU,MIA,1016
JFK,SYR,1016
MIA,RDU,1016
ORD,SDF,1016
SYR,JFK,1015
RIC,EWR,1015
DAL,MCO,1014
ORD,BHM,1014
FAT,DEN,1012
DFW,MKE,1011
BHM,ORD,1011
BUR,SEA,1011
SEA,BUR,1011
MKE,DFW,1010
PIT,DEN,1009
DEN,FAT,1005
BWI,IAH,1005
SLC,MSO,1004
MSO,SLC,1004
OAK,LGB,1002
JFK,DCA,1002
MEM,EWR,1002
DEN,PIT,1001
LGB,OAK,1001
DTW,FWA,1001
DCA,LAX,1000
LAX,DCA,1000
LAX,MCI,1000
MCO,AUS,999
SFO,LGB,999
OAK,MDW,998
PHX,TPA,998
LGB,SFO,998
SPI,ORD,998
PWM,BWI,998
RDU,DTW,998
AUS,MCO,998
BWI,PWM,998
ORD,SPI,997
TPA,PHX,997
RDU,BNA,997
DCA,JFK,996
MDW,OAK,995
IAH,BWI,993
PHX,GJT,993
GJT,PHX,993
BNA,RDU,993
BWI,SLC,992
SLC,BWI,992
TPA,IAD,992
BNA,DCA,992
PHL,SEA,990
IAH,OKC,990
SEA,PHL,990
IAD,TPA,989
DEN,PSP,989
BNA,MSP,988
DFW,AEX,987
AEX,DFW,987
DCA,BNA,986
DFW,MHK,985
PSP,DEN,985
MHK,DFW,985
MSY,TPA,984
DTW,MSY,983
SAN,EWR,983
EWR,SAN,983
MCI,LAX,981
IAH,IND,979
RDU,MCO,979
MSY,DTW,979
DCA,PBI,978
MCO,RDU,978
TXK,DFW,978
PBI,DCA,978
PHX,PIT,978
PIT,PHX,977
DFW,TXK,976
PHX,DCA,976
DCA,PHX,976
SAF,DFW,974
DCA,MKE,974
ROW,DFW,974
DEN,DSM,973
STL,DCA,973
DFW,BPT,973
DFW,ROW,973
DCA,STL,973
ROC,ATL,973
MKE,DCA,973
DFW,SAF,973
ATL,ROC,973
BPT,DFW,973
TPA,MSY,972
ATL,SNA,971
IND,MSP,971
DEN,CVG,970
SNA,ATL,970
MGM,DFW,969
ATL,ICT,969
DFW,MGM,969
PBI,BWI,968
BWI,PBI,968
ICT,ATL,968
HOU,TPA,967
EWR,RIC,967
MDW,BUF,966
FWA,DTW,966
CAE,DFW,965
TPA,HOU,965
JFK,JAX,965
DFW,CAE,965
BOS,SAN,964
MOB,DFW,964
DFW,MOB,964
JAX,JFK,964
SAN,BOS,964
ATL,SYR,963
SYR,ATL,963
BWI,PIT,962
TOL,ORD,962
ORD,CHS,961
ORD,TOL,961
PHL,RSW,960
BDL,TPA,960
ATL,EVV,960
RSW,PHL,960
TPA,BDL,959
ORD,BMI,959
MLU,DFW,959
BMI,ORD,958
BUF,MDW,958
BUR,PDX,958
DFW,MLU,958
EVV,ATL,958
PDX,BUR,958
CPR,DEN,956
MDT,ATL,956
ATL,MDT,955
ATL,FNT,954
FNT,ATL,954
DEN,CPR,954
RNO,SLC,953
SLC,RNO,953
JFK,IAD,951
HOU,ABQ,950
DEN,JAC,950
IAD,JFK,950
CHS,ORD,949
SLC,ABQ,949
ABQ,SLC,949
SLC,JAC,948
JAC,SLC,948
PVD,ATL,947
ATL,PVD,947
PIT,BWI,946
BDL,FLL,945
FLL,BDL,945
IAH,CMH,945
CLT,STL,943
AUS,EWR,943
STL,CLT,942
LAS,MCO,942
DAL,OKC,941
MCO,LAS,941
MLI,DFW,940
OMA,STL,940
MSN,DFW,940
ONT,SLC,940
ATL,CHO,940
DFW,MLI,940
SLC,ONT,940
TUS,SLC,940
DAL,TUL,939
CHO,ATL,939
SLC,TUS,939
DFW,MSN,939
HOU,LGA,937
ALB,ATL,937
ATL,ALB,937
CMH,IAH,937
STT,MIA,935
ORD,COS,935
FLL,MSY,935
ATL,VLD,935
VLD,ATL,935
MIA,STT,935
COS,ORD,934
GPT,DFW,934
ABQ,HOU,934
DFW,DAY,933
DFW,GPT,933
DTW,RDU,933
DAY,DFW,933
MSY,FLL,932
SLC,PSC,932
PSC,SLC,931
PIT,PHL,929
TUL,HOU,929
PIA,DFW,929
DFW,PIA,929
HOU,BOS,928
DBQ,ORD,928
ORD,DBQ,928
GTR,ATL,927
TUL,DAL,927
LGA,HOU,927
ATL,GTR,927
DSM,ATL,927
BOS,HOU,926
IAH,AEX,926
AEX,IAH,926
ATL,DSM,925
EWR,AUS,925
HOU,TUL,923
OKC,DAL,923
ELP,HOU,923
GEG,PHX,922
PHX,GEG,922
DEN,ELP,921
IAH,LRD,921
SAN,TUS,921
LRD,IAH,920
STL,OMA,919
TUS,SAN,918
ELP,LAX,916
MSP,SNA,916
LAX,ELP,915
MSP,RSW,915
RSW,MSP,915
SNA,MSP,915
IAH,COS,914
EWR,RDU,913
PDX,ANC,913
ANC,PDX,913
JAX,EWR,913
EWR,CMH,912
JAX,BNA,911
TPA,IND,911
MCI,MCO,909
MCO,MCI,907
IND,TPA,906
IND,IAH,906
CMH,EWR,906
DEN,IDA,905
IDA,DEN,905
ATL,ABE,904
BNA,DAL,904
HOU,ELP,904
DAL,BNA,903
DEN,RDU,903
MSP,IND,902
PIT,IAH,902
IAH,VPS,901
VPS,IAH,901
RDU,DEN,901
BNA,JAX,901
ONT,SEA,900
AMA,IAH,899
IAH,AMA,899
SEA,ONT,898
ABE,ATL,898
PIA,ATL,898
ANC,BET,896
BET,ANC,896
ATL,PIA,896
HSV,IAH,895
COS,IAH,894
MSN,ATL,893
ATL,MSN,893
MDW,PVD,892
CMH,DEN,892
BNA,LAS,891
PVD,MDW,890
MDW,BDL,890
CVG,MCO,890
MCO,CVG,890
12892,12889,889
ICT,DEN,889
12889,12892,888
GTF,SLC,887
SLC,FCA,887
SLC,GTF,887
FCA,SLC,886
IAH,HSV,885
LAS,BNA,885
CID,ATL,884
SFO,STL,884
FAT,SEA,883
SEA,FAT,883
ATL,CID,883
PHL,PIT,883
MDW,MHT,882
BDL,MDW,882
AUS,MDW,882
CVG,DEN,882
STL,SFO,881
MDW,AUS,881
BQK,ATL,878
ATL,BQK,878
DTW,RIC,877
ATL,BMI,877
BMI,ATL,877
RIC,DTW,877
LAN,ORD,877
ABY,ATL,876
ATL,ABY,876
ORD,LAN,876
PHX,BFL,875
BFL,PHX,875
SAV,ORD,874
MKE,BWI,874
MDW,MSY,874
ORD,ALB,873
ELP,DEN,872
ALB,ORD,872
12953,13930,872
SFO,FAT,871
MKE,IAH,871
SLC,HLN,870
EWR,HOU,870
TPA,RDU,870
13930,12953,870
HLN,SLC,870
RDU,TPA,869
ORD,CHO,869
CHO,ORD,869
AUS,ELP,868
ELP,AUS,867
IAH,STL,867
DEN,BZN,867
MHT,MDW,866
MEM,DFW,865
BZN,DEN,865
DFW,MEM,864
ORD,SAV,864
MSY,MDW,863
IAH,MKE,863
EWR,GSO,862
HOU,EWR,862
GSO,EWR,862
ABQ,IAH,861
FLL,DAL,860
RDU,EWR,860
DSM,DFW,859
DAL,FLL,859
IND,LAS,859
BWI,MKE,858
KOA,OGG,857
DFW,DSM,857
FAT,SLC,856
SLC,FAT,856
RDU,PHL,855
PHL,RDU,854
JFK,PDX,854
PDX,JFK,853
GJT,DFW,852
MSP,BDL,852
DFW,GJT,852
LAS,IND,850
DFW,PBI,848
PBI,DFW,848
PIT,TPA,848
BDL,MSP,847
MSP,MIA,846
TPA,PIT,846
MIA,MSP,845
JFK,MSP,843
DEN,ICT,840
SEA,PSP,840
PSP,SEA,839
LAS,OMA,838
CLT,SEA,837
SEA,CLT,836
ORD,GSP,835
RDM,SFO,834
SFO,RDM,834
OMA,LAS,833
FLL,CLE,832
CLE,FLL,831
ORF,ORD,831
MOT,MSP,830
MSP,MOT,830
GSP,ORD,829
BUR,SLC,828
BUF,DTW,828
BWI,MSY,828
SLC,BUR,828
14747,12892,824
IND,CLT,824
MSP,JFK,820
SLC,CPR,818
CPR,SLC,818
MRY,SFO,817
ACY,FLL,817
FLL,ACY,817
JFK,DEN,816
SFO,MRY,816
DEN,JFK,816
RSW,DCA,815
DCA,RSW,815
SLC,TWF,815
TWF,SLC,815
MSY,BWI,814
12892,14747,814
OGG,KOA,814
CID,DEN,812
IAH,GRK,811
LAS,HNL,811
HNL,LAS,811
GRK,IAH,810
IAD,MIA,809
MIA,IAD,809
LAX,CLE,808
DFW,RIC,806
RIC,DFW,806
DFW,ICT,805
DTW,IND,805
12478,14771,805
ICT,DFW,805
LAX,RDU,804
CLE,LAX,804
SAT,ELP,804
RDU,LAX,803
ATL,ABQ,803
MCI,BWI,802
ABQ,ATL,801
MCO,SFO,799
ABQ,OAK,799
PVD,DTW,799
14771,12478,799
DTW,PVD,799
DFW,DRO,798
ORD,ORF,798
DRO,DFW,798
SFO,MCO,797
IAH,ABQ,796
DTW,BUF,796
OAK,ABQ,796
BNA,CLE,795
MCO,ACY,794
PHL,SAN,794
IAH,MLU,794
ACY,MCO,794
SAN,PHL,794
CLE,BNA,794
SEA,LGB,793
LGB,SEA,793
MLU,IAH,793
BWI,SAT,790
AUS,FLL,789
FLL,AUS,789
ELP,SAT,789
FLL,PVD,787
SAT,BWI,786
PVD,FLL,786
LAX,IND,786
IND,LAX,785
BWI,MCI,785
SNA,EWR,784
DFW,LCH,782
LCH,DFW,782
BNA,FLL,781
ROA,ORD,781
FLL,BNA,780
ORD,ROA,780
EVV,DTW,779
DEN,FCA,778
FCA,DEN,777
SLC,MDW,777
DTW,EVV,777
IAH,TYS,776
LEX,DFW,776
DFW,LEX,776
LAX,ASE,775
PDX,IAH,774
ASE,LAX,774
DEN,GTF,774
GRR,DEN,774
GTF,DEN,774
TYS,IAH,774
GRR,DFW,772
MDW,SLC,772
GEG,MSP,770
DFW,GRR,770
MSP,GEG,770
IAH,PDX,769
PIT,FLL,769
FLL,PIT,768
IAH,PIT,768
SFO,MDW,768
MDW,SFO,766
LNK,DEN,765
12892,13930,765
RSW,LGA,765
LGA,RSW,763
DEN,LNK,762
DAY,EWR,761
MLI,ATL,760
ATL,MLI,760
CLE,MKE,759
CLE,MSP,758
MEM,DEN,758
DTW,TVC,757
TVC,DTW,756
JNU,SIT,755
MKE,CLE,754
MSY,DCA,754
EWR,DAY,754
IND,RSW,753
PLN,DTW,752
DTW,PLN,752
14771,12889,751
PDX,LGB,750
LGB,PDX,750
RSW,IND,748
RNO,DFW,748
SLC,PSP,747
PSP,SLC,747
DFW,RNO,747
EWR,ROC,747
12889,14771,744
EWR,IAD,738
SDF,EWR,737
EWR,SNA,736
13930,14771,735
IAD,EWR,734
13930,12892,733
BNA,PHX,733
14771,13930,732
STT,SJU,732
PHX,BNA,731
STL,TPA,731
TPA,STL,730
PSP,LAX,729
RDD,SFO,727
DFW,SAV,727
SAV,DFW,727
SFO,RDD,727
JAX,FLL,726
13830,12173,726
IAH,SDF,726
CLE,PHX,726
PHX,CLE,726
FLL,JAX,726
ROC,EWR,725
DTW,CID,725
12173,13830,725
PSP,DFW,724
ROC,BWI,724
LAX,PSP,724
MSN,DEN,724
ONT,PDX,723
DFW,PSP,723
PDX,ONT,723
OMA,DTW,720
DAL,SAN,719
DCA,IND,718
IND,DCA,718
DFW,LBB,718
MSP,GFK,718
13204,10397,717
PHX,SBP,717
GFK,MSP,717
SBP,PHX,717
CLT,SAN,717
LBB,DFW,717
LGA,MCI,716
BWI,ROC,716
DEN,MSN,716
10397,13204,716
SAN,CLT,716
ORD,AVL,715
AVL,ORD,715
CID,MSP,714
PDX,HNL,714
SAN,DAL,714
HNL,PDX,714
SJU,CLT,713
BWI,SAN,711
CLT,SJU,711
ABE,DTW,711
11298,13930,709
SAN,DTW,709
MCI,LGA,708
DTW,SAN,707
CLL,IAH,707
DCA,MSY,706
CLT,ALB,705
ALB,CLT,705
MSY,LAS,705
LAS,MSY,705
DTW,ABE,705
IAH,CLL,704
MHT,MCO,704
BOI,MSP,703
PSC,DEN,703
MSP,BOI,702
DEN,PSC,702
EWR,MHT,701
SAN,BWI,701
ATL,ELP,700
MHT,EWR,700
MCO,MHT,700
DEN,MEM,700
PHX,DRO,699
ELP,ATL,699
DTW,IAD,698
DRO,PHX,698
PBI,ISP,697
DFW,HNL,697
HNL,DFW,697
ISP,PBI,697
IAD,DTW,697
11278,10721,696
MDW,SAT,696
DEN,CMH,696
SEA,BWI,696
BWI,DAY,695
DAY,BWI,695
BWI,SEA,695
DEN,GRR,695
SFO,KOA,694
10721,11278,694
GSP,EWR,694
KOA,SFO,694
ALB,MCO,691
MEM,CLT,691
BOS,JAX,690
CID,DTW,690
CLT,MEM,690
MSP,BZN,689
SAT,MDW,689
JAX,BOS,689
MSP,CLE,688
TYR,IAH,688
IAH,TYR,688
BZN,MSP,688
EWR,GSP,687
SAN,HOU,687
BHM,DAL,686
MCO,RIC,685
RIC,MCO,685
DAL,BHM,684
STL,BOS,684
HOU,SAN,683
10397,13930,683
MSP,CID,682
TPA,PVD,682
BOI,LAX,682
MCO,ALB,681
FLL,HOU,680
TPA,CMH,680
EWR,ORF,679
DTW,CLE,679
CMH,TPA,678
HOU,FLL,678
IAD,MDW,676
PVD,TPA,676
MDW,IAD,675
FLL,HPN,675
LAX,BOI,675
FLL,PHX,675
SLC,SUN,674
HPN,FLL,674
IND,DTW,674
TPA,DAL,673
PHX,FLL,673
13930,10397,673
FSM,ATL,672
DAL,TPA,672
MDW,ALB,672
DEN,CID,672
SUN,SLC,672
ATL,FSM,672
ABR,MSP,671
MSP,ABR,671
DCA,JAX,670
BOS,STL,670
JFK,SAV,669
RNO,SAN,669
JAX,DCA,669
SAV,JFK,669
OGG,ITO,668
ORD,EAU,668
OAK,OGG,668
OGG,OAK,668
ALB,MDW,668
FAI,ANC,668
SJC,OGG,668
OGG,SJC,668
EAU,ORD,668
ITO,OGG,668
SJU,STT,668
MYR,LGA,668
CMX,ORD,668
MCO,FLL,668
ORD,MKG,667
FLL,MCO,667
SLC,BTM,667
BTM,SLC,667
BJI,MSP,667
ORD,CMX,667
MSP,BJI,667
MKG,ORD,667
OKC,LAS,667
MSP,RHI,667
RHI,MSP,667
LGA,MYR,667
SCC,BRW,666
ORD,SJC,666
JLN,DFW,666
ORD,PAH,666
ANC,SCC,666
PAH,ORD,666
ORD,ABE,666
DFW,JLN,666
ABE,ORD,665
SJC,ORD,665
13930,11298,665
SFO,DCA,664
LAS,OKC,664
ORD,SCE,664
DCA,SFO,664
GCK,DFW,663
SAN,RNO,662
PWM,EWR,662
MDW,ABQ,662
SIT,JNU,662
EWR,SAV,662
DFW,GCK,662
SFO,BFL,661
DFW,TLH,661
DCA,BDL,661
ABQ,MDW,661
TLH,DFW,661
LGB,SMF,661
SMF,LGB,661
DFW,COU,660
BHM,MCO,660
BFL,SFO,660
SCE,ORD,660
BOI,OAK,660
COU,DFW,660
SAV,EWR,660
BDL,DCA,660
EWR,MCI,659
OAK,BOI,659
MCO,BHM,658
OKC,PHX,657
PHX,OKC,657
DCA,SEA,657
SEA,DCA,657
DTW,GRB,656
LAS,BOI,655
BOI,LAS,655
PIH,SLC,654
SLC,PIH,654
SFO,TUS,654
SLC,MFR,653
GRB,DTW,653
MFR,SLC,653
ELP,LAS,652
BMI,DFW,652
DFW,BMI,652
10721,13930,652
LAS,ELP,651
DTW,OMA,651
SBA,DEN,650
DFW,FWA,649
MHK,ORD,649
CHS,DCA,649
GRR,BWI,649
DEN,SBA,649
ORD,MHK,649
MDW,PDX,649
DCA,CHS,649
PDX,MDW,648
LAS,GEG,648
ORD,COU,648
COU,ORD,648
14107,12892,648
GEG,LAS,648
FWA,DFW,647
IAH,SMF,647
SMF,IAH,647
BWI,GRR,647
LAX,COS,647
13930,10721,646
14679,14771,646
12892,14107,645
ORF,DTW,645
CVG,LAS,645
GEG,OAK,644
LAS,CVG,644
COS,LAX,644
MSP,BIL,644
GGG,DFW,643
AUS,BWI,643
MDW,DSM,643
DSM,MDW,643
BIL,MSP,643
DFW,GGG,643
DFW,CHA,641
CLD,LAX,641
10397,12953,640
ANC,ORD,640
BDL,DFW,640
LAX,CLD,640
DFW,BDL,640
CHA,DFW,640
BNA,CMH,639
SAN,HNL,639
HNL,SAN,639
ORD,ANC,639
MCI,DCA,638
ERI,ORD,638
ORD,ERI,638
BNA,BOS,638
DCA,MCI,637
MDW,CLT,637
SAN,AUS,637
CLT,MDW,636
TUS,SFO,636
11697,10397,636
AUS,BNA,635
10397,11697,635
12953,10397,635
11292,14107,635
DFW,GRI,634
GRI,DFW,634
DEN,GCC,634
MSP,ICT,634
GCC,DEN,634
ICT,MSP,633
HOU,OAK,633
OAK,GEG,633
MCI,EWR,633
14771,14679,633
RKS,DEN,632
STT,ATL,632
BNA,PHL,632
DEN,RKS,632
ATL,STT,632
OAK,HOU,632
ORF,DFW,631
DFW,ORF,631
EUG,DEN,631
MDW,BHM,631
SLC,DCA,631
BHM,MDW,631
EWR,SDF,631
DEN,EUG,630
PHL,BNA,630
BWI,AUS,630
DCA,SLC,630
GSP,MDW,629
IAH,JAX,629
TPA,BHM,629
MDW,GSP,629
PHX,MRY,629
BHM,TPA,628
ORD,HSV,628
SAT,SAN,628
STL,BNA,628
BOS,BNA,628
AUS,SAN,628
MRY,PHX,628
MDW,MEM,628
BNA,AUS,627
BNA,STL,627
ORF,EWR,627
STL,PHL,626
SAN,SAT,626
MEM,MDW,626
FLL,RDU,626
RDU,FLL,626
HOU,MEM,625
DTW,PIT,625
DEN,LIT,625
CMH,BNA,624
SLC,EUG,624
EUG,SLC,624
MEM,HOU,624
14107,11292,623
MSY,MIA,622
MIA,MSY,622
CMH,LAS,622
SJU,BWI,621
BWI,SJU,621
TPA,MKE,621
CLE,RSW,621
RSW,IAH,621
ASE,ORD,621
RSW,CLE,621
ORD,ASE,620
ORD,SUX,620
LAS,CMH,620
SUX,ORD,620
MIA,PHX,619
CLE,DTW,619
STL,SAT,619
OMA,EWR,619
PHX,MIA,618
GJT,SLC,618
ORD,ALO,618
DLH,MSP,618
MSP,DLH,618
SAN,ABQ,618
HOU,MCI,618
LBB,DEN,618
CLT,SLC,618
DFW,FAT,617
ALO,ORD,617
JAX,IAH,617
SLC,CLT,617
SLC,GJT,617
ATL,TUS,617
FAT,DFW,617
DEN,LBB,617
SLC,PHL,616
PHL,SLC,616
TUS,ATL,616
ANC,OTZ,616
OME,ANC,616
IND,MCI,615
ABQ,SAN,615
10397,15304,615
BHM,DFW,614
IAH,RSW,614
CIU,DTW,613
ICT,MDW,613
SJC,AUS,613
MDW,ICT,613
DTW,CIU,613
JFK,LGB,612
MCI,MKE,612
PWM,ATL,612
ATL,PWM,612
DFW,BHM,612
FLL,MSP,612
LGB,JFK,611
MKE,TPA,611
MSP,FLL,611
15304,10397,611
MCI,SLC,611
SAT,STL,611
MKE,BOS,610
MKE,MCI,610
HOU,BHM,610
PHL,STL,610
DEN,SGF,610
SLC,MCI,610
BFL,DEN,610
BHM,HOU,609
MIA,CVG,609
CVG,MIA,609
14771,14747,608
SLC,OKC,608
DEN,BFL,608
LIT,DEN,607
OKC,SLC,607
TUS,ORD,607
BOS,MCI,606
ORD,ELM,606
ORD,TUS,606
ELM,ORD,606
MCI,IND,606
LAX,TPA,604
AUS,SJC,604
ORF,CLT,603
DAY,MSP,603
CLT,ORF,603
TPA,LAX,603
BOS,MKE,601
MCI,HOU,601
11298,10397,601
STL,MIA,601
MIA,STL,601
